steps,ep_rew_mean,success_rate
393216,3.6410862786885225,0.7049180327868853
394240,4.252782171428568,0.8428571428571429
395264,4.072600742424239,0.803030303030303
396288,4.3130323714285685,0.8571428571428571
397312,4.101040661764703,0.8088235294117647
398336,4.070404439393938,0.803030303030303
399360,4.003559121212119,0.7878787878787878
400384,4.005652439393938,0.7878787878787878
401408,3.8519379999999983,0.7540983606557377
402432,4.149393179104474,0.8208955223880597
403456,4.0567187384615355,0.8
404480,4.192052153846152,0.8307692307692308
405504,4.071132045454544,0.803030303030303
406528,4.238389753623186,0.8405797101449275
407552,4.539704675324672,0.9090909090909091
408576,3.8574991147540976,0.7540983606557377
409600,4.159251367647055,0.8235294117647058
410624,3.9258104307692285,0.7692307692307693
411648,4.251254871428568,0.8428571428571429
412672,4.031703507936507,0.7936507936507936
413696,3.7808906065573757,0.7377049180327869
414720,3.840780984374999,0.75
415744,4.019938850746267,0.7910447761194029
416768,4.257939901408448,0.8450704225352113
417792,4.018724402985073,0.7910447761194029
418816,4.59066697333333,0.92
419840,4.238746492753621,0.8405797101449275
420864,4.225584749999997,0.8382352941176471
421888,4.165221044117643,0.8235294117647058
422912,4.226684749999997,0.8382352941176471
423936,4.152378746268653,0.8208955223880597
424960,4.238474463768114,0.8405797101449275
425984,4.241815507246375,0.8405797101449275
427008,4.605312320512817,0.9230769230769231
428032,4.444173535211264,0.8873239436619719
429056,4.513526666666665,0.9027777777777778
430080,4.086107910447758,0.8059701492537313
431104,4.466531959459457,0.8918918918918919
432128,4.532446719999997,0.9066666666666666
433152,4.367713999999997,0.8695652173913043
434176,4.1131552028985485,0.8115942028985508
435200,4.265817242424241,0.8484848484848485
436224,4.5899929599999965,0.92
437248,4.648554106666665,0.9333333333333333
438272,4.009725984848483,0.7878787878787878
439296,4.475704333333332,0.8933333333333333
440320,4.452669638888887,0.8888888888888888
441344,4.6434098783783755,0.9324324324324325
442368,4.595842447368419,0.9210526315789473
443392,4.651258421052628,0.9342105263157895
444416,4.594323355263154,0.9210526315789473
445440,4.128911369230767,0.8153846153846154
446464,4.246878071428569,0.8428571428571429
447488,4.073369590909088,0.803030303030303
448512,4.313098799999998,0.8571428571428571
449536,4.38552778873239,0.8732394366197183
450560,4.229277779411762,0.8382352941176471
451584,4.251009499999998,0.8428571428571429
452608,4.580564410958901,0.9178082191780822
453632,4.473743253333331,0.8933333333333333
454656,4.444898577464786,0.8873239436619719
455680,4.4785242368421025,0.8947368421052632
456704,4.524386567567565,0.9054054054054054
457728,4.22891245588235,0.8382352941176471
458752,4.446380774647884,0.8873239436619719
459776,4.376632228571426,0.8714285714285714
460800,4.464997594594591,0.8918918918918919
461824,4.5185707534246555,0.9041095890410958
462848,4.5890141733333305,0.92
463872,4.5876273199999975,0.92
464896,4.657792324675321,0.935064935064935
465920,4.584180027027025,0.918918918918919
466944,4.126664723076919,0.8153846153846154
467968,4.595445447368417,0.9210526315789473
468992,4.527026121621619,0.9054054054054054
470016,4.243591299999996,0.8428571428571429
471040,4.716986025641021,0.9487179487179487
472064,4.646616079999998,0.9333333333333333
473088,4.519580808219175,0.9041095890410958
474112,4.648833879999997,0.9333333333333333
475136,4.313797771428568,0.8571428571428571
476160,4.584818405405403,0.918918918918919
477184,4.6560646363636335,0.935064935064935
478208,4.201851727272726,0.8333333333333334
479232,4.464835824324319,0.8918918918918919
480256,4.245425799999996,0.8428571428571429
481280,3.9028564999999973,0.765625
482304,4.299305101449272,0.855072463768116
483328,3.975824515624998,0.78125
484352,4.314819257142854,0.8571428571428571
