steps,task,ep_rew_mean,success
881072,basketball,0.8478575161290322,0.0
881072,driving,2.2492861,1.0
881072,aiming,0.6086843214285717,0.5714285714285714
883120,basketball,0.8341308749999999,0.0
883120,driving,2.358663222222222,1.0
883120,aiming,0.6629554242424245,0.6363636363636364
885168,basketball,0.8408197391304347,0.0
885168,driving,2.3598373030303033,1.0
885168,aiming,0.7595528709677419,0.7419354838709677
887216,basketball,0.8084817083333333,0.0
887216,driving,2.307137531250001,1.0
887216,aiming,0.7017036785714283,0.6785714285714286
889264,basketball,0.8249169999999997,0.0
889264,driving,2.3525219259259265,1.0
889264,aiming,0.6887826250000001,0.6666666666666666
891312,basketball,0.8066317142857143,0.0
891312,driving,2.3907462222222224,1.0
891312,aiming,0.5269073548387098,0.4838709677419355
893360,basketball,0.8382213928571426,0.0
893360,driving,2.3173876,1.0
893360,aiming,0.5163593611111111,0.4722222222222222
895408,basketball,0.7983179259259259,0.0
895408,driving,2.2922597,1.0
895408,aiming,0.588812931034483,0.5517241379310345
897456,basketball,0.817124,0.0
897456,driving,2.219946111111111,1.0
897456,aiming,0.6496170270270272,0.6216216216216216
899504,basketball,0.8302554285714284,0.0
899504,driving,2.318236294117647,1.0
899504,aiming,0.6816240000000002,0.6551724137931034
901552,basketball,0.8281518529411764,0.0
901552,driving,2.3532700399999995,1.0
901552,aiming,0.49492631034482776,0.4482758620689655
903600,basketball,0.8268778611111107,0.0
903600,driving,2.339262827586207,1.0
903600,aiming,0.6086957619047619,0.5714285714285714
905648,basketball,0.8102659599999998,0.0
905648,driving,2.3126359285714284,1.0
905648,aiming,0.584592870967742,0.5483870967741935
907696,basketball,0.8419365199999999,0.0
907696,driving,2.3073440000000005,1.0
907696,aiming,0.6401794347826087,0.6086956521739131
909744,basketball,0.7841569310344826,0.0
909744,driving,2.306025379310345,1.0
909744,aiming,0.626089888888889,0.5925925925925926
911792,basketball,0.7980485217391302,0.0
911792,driving,2.2871745483870973,1.0
911792,aiming,0.5583926551724139,0.5172413793103449
913840,basketball,0.8017501052631578,0.0
913840,driving,2.1668925714285714,1.0
913840,aiming,0.5962411200000002,0.56
915888,basketball,0.8356732499999999,0.0
915888,driving,2.20628632,1.0
915888,aiming,0.5317742857142858,0.4857142857142857
917936,basketball,0.8675952571428571,0.0
917936,driving,2.2663680434782605,1.0
917936,aiming,0.5552910000000001,0.5142857142857142
919984,basketball,0.8277320399999998,0.0
919984,driving,2.329607681818182,1.0
919984,aiming,0.5518761627906978,0.5116279069767442
922032,basketball,0.8489927999999999,0.0
922032,driving,2.322735571428571,1.0
922032,aiming,0.59848616,0.56
924080,basketball,0.7891036,0.0
924080,driving,2.320434913043478,1.0
924080,aiming,0.5798270857142859,0.5428571428571428
926128,basketball,0.7831057878787877,0.0
926128,driving,2.3376171999999995,1.0
926128,aiming,0.6397938571428572,0.6071428571428571
928176,basketball,0.8195839310344829,0.0
928176,driving,2.419860172413793,1.0
928176,aiming,0.6897764074074074,0.6666666666666666
930224,basketball,0.84538925,0.0
930224,driving,2.3499309130434782,1.0
930224,aiming,0.6136206842105265,0.5789473684210527
932272,basketball,0.8485784242424241,0.0
932272,driving,2.2092302000000004,1.0
932272,aiming,0.653029875,0.625
934320,basketball,0.8224721428571427,0.0
934320,driving,2.277210793103448,1.0
934320,aiming,0.5407265333333334,0.5
936368,basketball,0.8809402083333331,0.0
936368,driving,2.30363396875,1.0
936368,aiming,0.5435315000000002,0.5
938416,basketball,0.8527312999999999,0.0
938416,driving,2.2481940714285717,1.0
938416,aiming,0.6103965454545456,0.5757575757575758
940464,basketball,0.8573254,0.0
940464,driving,2.315402296296297,1.0
940464,aiming,0.51436228125,0.46875
942512,basketball,0.8331810384615381,0.0
942512,driving,2.2555359354838713,1.0
942512,aiming,0.6442684838709679,0.6129032258064516
944560,basketball,0.8008998799999998,0.0
944560,driving,2.212950648648648,1.0
944560,aiming,0.5908075555555558,0.5555555555555556
946608,basketball,0.8332356470588236,0.0
946608,driving,2.287172461538461,1.0
946608,aiming,0.6726007352941179,0.6470588235294118
948656,basketball,0.8720404242424239,0.0
948656,driving,2.2658392000000007,1.0
948656,aiming,0.71088765625,0.6875
950704,basketball,0.8447537407407408,0.0
950704,driving,2.308875857142857,1.0
950704,aiming,0.5983537187500001,0.5625
952752,basketball,0.8340178648648647,0.0
952752,driving,2.314694428571429,1.0
952752,aiming,0.6654795454545456,0.6363636363636364
954800,basketball,0.8779454347826084,0.0
954800,driving,2.403209625,1.0
954800,aiming,0.45334628000000005,0.4
956848,basketball,0.7798709565217391,0.0
956848,driving,2.3438581923076924,1.0
956848,aiming,0.4693762580645163,0.41935483870967744
958896,basketball,0.8196406999999999,0.0
958896,driving,2.336337851851852,1.0
958896,aiming,0.6740369500000002,0.65
960944,basketball,0.7857630303030303,0.0
960944,driving,2.2550051724137927,1.0
